Combination,Average Deaths
"(22571, 4673, 6839)",11361.0
"(22571, 4673, 8391)",11878.333333333334
"(22571, 4673, 30306)",19183.333333333332
"(22571, 4673, 135084)",54109.333333333336
"(22571, 4673, 175197)",67480.33333333333
"(22571, 4673, 21022)",16088.666666666666
"(22571, 5610, 3971)",10717.333333333334
"(22571, 5610, 8463)",12214.666666666666
"(22571, 5610, 6160)",11447.0
"(22571, 5610, 7203)",11794.666666666666
"(22571, 5610, 10341)",12840.666666666666
"(22571, 5610, 10282)",12821.0
"(22571, 5610, 9950)",12710.333333333334
"(22571, 5610, 9425)",12535.333333333334
"(22571, 5610, 6839)",11673.333333333334
"(22571, 5610, 8391)",12190.666666666666
"(22571, 5610, 30306)",19495.666666666668
"(22571, 5610, 135084)",54421.666666666664
"(22571, 5610, 175197)",67792.66666666667
"(22571, 5610, 21022)",16401.0
"(22571, 3971, 8463)",11668.333333333334
"(22571, 3971, 6160)",10900.666666666666
"(22571, 3971, 7203)",11248.333333333334
"(22571, 3971, 10341)",12294.333333333334
"(22571, 3971, 10282)",12274.666666666666
"(22571, 3971, 9950)",12164.0
"(22571, 3971, 9425)",11989.0
"(22571, 3971, 6839)",11127.0
"(22571, 3971, 8391)",11644.333333333334
"(22571, 3971, 30306)",18949.333333333332
"(22571, 3971, 135084)",53875.333333333336
"(22571, 3971, 175197)",67246.33333333333
"(22571, 3971, 21022)",15854.666666666666
"(22571, 8463, 6160)",12398.0
"(22571, 8463, 7203)",12745.666666666666
"(22571, 8463, 10341)",13791.666666666666
"(22571, 8463, 10282)",13772.0
"(22571, 8463, 9950)",13661.333333333334
"(22571, 8463, 9425)",13486.333333333334
"(22571, 8463, 6839)",12624.333333333334
"(22571, 8463, 8391)",13141.666666666666
"(22571, 8463, 30306)",20446.666666666668
"(22571, 8463, 135084)",55372.666666666664
"(22571, 8463, 175197)",68743.66666666667
"(22571, 8463, 21022)",17352.0
"(22571, 6160, 7203)",11978.0
"(22571, 6160, 10341)",13024.0
"(22571, 6160, 10282)",13004.333333333334
"(22571, 6160, 9950)",12893.666666666666
"(22571, 6160, 9425)",12718.666666666666
"(22571, 6160, 6839)",11856.666666666666
"(22571, 6160, 8391)",12374.0
"(22571, 6160, 30306)",19679.0
"(22571, 6160, 135084)",54605.0
"(22571, 6160, 175197)",67976.0
"(22571, 6160, 21022)",16584.333333333332
"(22571, 7203, 10341)",13371.666666666666
"(22571, 7203, 10282)",13352.0
"(22571, 7203, 9950)",13241.333333333334
"(22571, 7203, 9425)",13066.333333333334
"(22571, 7203, 6839)",12204.333333333334
"(22571, 7203, 8391)",12721.666666666666
"(22571, 7203, 30306)",20026.666666666668
"(22571, 7203, 135084)",54952.666666666664
"(22571, 7203, 175197)",68323.66666666667
"(22571, 7203, 21022)",16932.0
"(22571, 10341, 10282)",14398.0
"(22571, 10341, 9950)",14287.333333333334
"(22571, 10341, 9425)",14112.333333333334
"(22571, 10341, 6839)",13250.333333333334
"(22571, 10341, 8391)",13767.666666666666
"(22571, 10341, 30306)",21072.666666666668
"(22571, 10341, 135084)",55998.666666666664
"(22571, 10341, 175197)",69369.66666666667
"(22571, 10341, 21022)",17978.0
"(22571, 10282, 9950)",14267.666666666666
"(22571, 10282, 9425)",14092.666666666666
"(22571, 10282, 6839)",13230.666666666666
"(22571, 10282, 8391)",13748.0
"(22571, 10282, 30306)",21053.0
"(22571, 10282, 135084)",55979.0
"(22571, 10282, 175197)",69350.0
"(22571, 10282, 21022)",17958.333333333332
"(22571, 9950, 9425)",13982.0
"(22571, 9950, 6839)",13120.0
"(22571, 9950, 8391)",13637.333333333334
"(22571, 9950, 30306)",20942.333333333332
"(22571, 9950, 135084)",55868.333333333336
"(22571, 9950, 175197)",69239.33333333333
"(22571, 9950, 21022)",17847.666666666668
"(22571, 9425, 6839)",12945.0
"(22571, 9425, 8391)",13462.333333333334
"(22571, 9425, 30306)",20767.333333333332
"(22571, 9425, 135084)",55693.333333333336
"(22571, 9425, 175197)",69064.33333333333
"(22571, 9425, 21022)",17672.666666666668
"(22571, 6839, 8391)",12600.333333333334
"(22571, 6839, 30306)",19905.333333333332
"(22571, 6839, 135084)",54831.333333333336
"(22571, 6839, 175197)",68202.33333333333
"(22571, 6839, 21022)",16810.666666666668
"(22571, 8391, 30306)",20422.666666666668
"(22571, 8391, 135084)",55348.666666666664
"(22571, 8391, 175197)",68719.66666666667
"(22571, 8391, 21022)",17328.0
"(22571, 30306, 135084)",62653.666666666664
"(22571, 30306, 175197)",76024.66666666667
"(22571, 30306, 21022)",24633.0
"(22571, 135084, 175197)",110950.66666666667
"(22571, 135084, 21022)",59559.0
"(22571, 175197, 21022)",72930.0
"(14271, 9896, 10659)",11608.666666666666
"(14271, 9896, 7452)",10539.666666666666
"(14271, 9896, 6358)",10175.0
"(14271, 9896, 6045)",10070.666666666666
"(14271, 9896, 1600)",8589.0
"(14271, 9896, 3694)",9287.0
"(14271, 9896, 3379)",9182.0
"(14271, 9896, 4673)",9613.333333333334
"(14271, 9896, 5610)",9925.666666666666
"(14271, 9896, 3971)",9379.333333333334
"(14271, 9896, 8463)",10876.666666666666
"(14271, 9896, 6160)",10109.0
"(14271, 9896, 7203)",10456.666666666666
"(14271, 9896, 10341)",11502.666666666666
"(14271, 9896, 10282)",11483.0
"(14271, 9896, 9950)",11372.333333333334
"(14271, 9896, 9425)",11197.333333333334
"(14271, 9896, 6839)",10335.333333333334
"(14271, 9896, 8391)",10852.666666666666
"(14271, 9896, 30306)",18157.666666666668
"(14271, 9896, 135084)",53083.666666666664
"(14271, 9896, 175197)",66454.66666666667
"(14271, 9896, 21022)",15063.0
"(14271, 10659, 7452)",10794.0
"(14271, 10659, 6358)",10429.333333333334
"(14271, 10659, 6045)",10325.0
"(14271, 10659, 1600)",8843.333333333334
"(14271, 10659, 3694)",9541.333333333334
"(14271, 10659, 3379)",9436.333333333334
"(14271, 10659, 4673)",9867.666666666666
"(14271, 10659, 5610)",10180.0
"(14271, 10659, 3971)",9633.666666666666
"(14271, 10659, 8463)",11131.0
"(14271, 10659, 6160)",10363.333333333334
"(14271, 10659, 7203)",10711.0
"(14271, 10659, 10341)",11757.0
"(14271, 10659, 10282)",11737.333333333334
"(14271, 10659, 9950)",11626.666666666666
"(14271, 10659, 9425)",11451.666666666666
"(14271, 10659, 6839)",10589.666666666666
"(14271, 10659, 8391)",11107.0
"(14271, 10659, 30306)",18412.0
"(14271, 10659, 135084)",53338.0
"(14271, 10659, 175197)",66709.0
"(14271, 10659, 21022)",15317.333333333334
"(14271, 7452, 6358)",9360.333333333334
"(14271, 7452, 6045)",9256.0
"(14271, 7452, 1600)",7774.333333333333
"(14271, 7452, 3694)",8472.333333333334
"(14271, 7452, 3379)",8367.333333333334
"(14271, 7452, 4673)",8798.666666666666
"(14271, 7452, 5610)",9111.0
"(14271, 7452, 3971)",8564.666666666666
"(14271, 7452, 8463)",10062.0
"(14271, 7452, 6160)",9294.333333333334
"(14271, 7452, 7203)",9642.0
"(14271, 7452, 10341)",10688.0
"(14271, 7452, 10282)",10668.333333333334
"(14271, 7452, 9950)",10557.666666666666
"(14271, 7452, 9425)",10382.666666666666
"(14271, 7452, 6839)",9520.666666666666
"(14271, 7452, 8391)",10038.0
"(14271, 7452, 30306)",17343.0
"(14271, 7452, 135084)",52269.0
"(14271, 7452, 175197)",65640.0
"(14271, 7452, 21022)",14248.333333333334
"(14271, 6358, 6045)",8891.333333333334
"(14271, 6358, 1600)",7409.666666666667
"(14271, 6358, 3694)",8107.666666666667
"(14271, 6358, 3379)",8002.666666666667
"(14271, 6358, 4673)",8434.0
"(14271, 6358, 5610)",8746.333333333334
"(14271, 6358, 3971)",8200.0
"(14271, 6358, 8463)",9697.333333333334
"(14271, 6358, 6160)",8929.666666666666
"(14271, 6358, 7203)",9277.333333333334
"(14271, 6358, 10341)",10323.333333333334
"(14271, 6358, 10282)",10303.666666666666
"(14271, 6358, 9950)",10193.0
"(14271, 6358, 9425)",10018.0
"(14271, 6358, 6839)",9156.0
"(14271, 6358, 8391)",9673.333333333334
"(14271, 6358, 30306)",16978.333333333332
"(14271, 6358, 135084)",51904.333333333336
"(14271, 6358, 175197)",65275.333333333336
"(14271, 6358, 21022)",13883.666666666666
"(14271, 6045, 1600)",7305.333333333333
"(14271, 6045, 3694)",8003.333333333333
"(14271, 6045, 3379)",7898.333333333333
"(14271, 6045, 4673)",8329.666666666666
"(14271, 6045, 5610)",8642.0
"(14271, 6045, 3971)",8095.666666666667
"(14271, 6045, 8463)",9593.0
"(14271, 6045, 6160)",8825.333333333334
"(14271, 6045, 7203)",9173.0
"(14271, 6045, 10341)",10219.0
"(14271, 6045, 10282)",10199.333333333334
"(14271, 6045, 9950)",10088.666666666666
"(14271, 6045, 9425)",9913.666666666666
"(14271, 6045, 6839)",9051.666666666666
"(14271, 6045, 8391)",9569.0
"(14271, 6045, 30306)",16874.0
"(14271, 6045, 135084)",51800.0
"(14271, 6045, 175197)",65171.0
"(14271, 6045, 21022)",13779.333333333334
"(14271, 1600, 3694)",6521.666666666667
"(14271, 1600, 3379)",6416.666666666667
"(14271, 1600, 4673)",6848.0
"(14271, 1600, 5610)",7160.333333333333
"(14271, 1600, 3971)",6614.0
"(14271, 1600, 8463)",8111.333333333333
"(14271, 1600, 6160)",7343.666666666667
"(14271, 1600, 7203)",7691.333333333333
"(14271, 1600, 10341)",8737.333333333334
"(14271, 1600, 10282)",8717.666666666666
"(14271, 1600, 9950)",8607.0
"(14271, 1600, 9425)",8432.0
"(14271, 1600, 6839)",7570.0
"(14271, 1600, 8391)",8087.333333333333
"(14271, 1600, 30306)",15392.333333333334
"(14271, 1600, 135084)",50318.333333333336
"(14271, 1600, 175197)",63689.333333333336
"(14271, 1600, 21022)",12297.666666666666
"(14271, 3694, 3379)",7114.666666666667
"(14271, 3694, 4673)",7546.0
"(14271, 3694, 5610)",7858.333333333333
"(14271, 3694, 3971)",7312.0
"(14271, 3694, 8463)",8809.333333333334
"(14271, 3694, 6160)",8041.666666666667
"(14271, 3694, 7203)",8389.333333333334
"(14271, 3694, 10341)",9435.333333333334
"(14271, 3694, 10282)",9415.666666666666
"(14271, 3694, 9950)",9305.0
"(14271, 3694, 9425)",9130.0
"(14271, 3694, 6839)",8268.0
"(14271, 3694, 8391)",8785.333333333334
"(14271, 3694, 30306)",16090.333333333334
"(14271, 3694, 135084)",51016.333333333336
"(14271, 3694, 175197)",64387.333333333336
"(14271, 3694, 21022)",12995.666666666666
"(14271, 3379, 4673)",7441.0
"(14271, 3379, 5610)",7753.333333333333
"(14271, 3379, 3971)",7207.0
"(14271, 3379, 8463)",8704.333333333334
"(14271, 3379, 6160)",7936.666666666667
"(14271, 3379, 7203)",8284.333333333334
"(14271, 3379, 10341)",9330.333333333334
"(14271, 3379, 10282)",9310.666666666666
"(14271, 3379, 9950)",9200.0
"(14271, 3379, 9425)",9025.0
"(14271, 3379, 6839)",8163.0
"(14271, 3379, 8391)",8680.333333333334
"(14271, 3379, 30306)",15985.333333333334
"(14271, 3379, 135084)",50911.333333333336
"(14271, 3379, 175197)",64282.333333333336
"(14271, 3379, 21022)",12890.666666666666
"(14271, 4673, 5610)",8184.666666666667
"(14271, 4673, 3971)",7638.333333333333
"(14271, 4673, 8463)",9135.666666666666
"(14271, 4673, 6160)",8368.0
"(14271, 4673, 7203)",8715.666666666666
"(14271, 4673, 10341)",9761.666666666666
"(14271, 4673, 10282)",9742.0
"(14271, 4673, 9950)",9631.333333333334
"(14271, 4673, 9425)",9456.333333333334
"(14271, 4673, 6839)",8594.333333333334
"(14271, 4673, 8391)",9111.666666666666
"(14271, 4673, 30306)",16416.666666666668
"(14271, 4673, 135084)",51342.666666666664
"(14271, 4673, 175197)",64713.666666666664
"(14271, 4673, 21022)",13322.0
"(14271, 5610, 3971)",7950.666666666667
"(14271, 5610, 8463)",9448.0
"(14271, 5610, 6160)",8680.333333333334
"(14271, 5610, 7203)",9028.0
"(14271, 5610, 10341)",10074.0
"(14271, 5610, 10282)",10054.333333333334
"(14271, 5610, 9950)",9943.666666666666
"(14271, 5610, 9425)",9768.666666666666
"(14271, 5610, 6839)",8906.666666666666
"(14271, 5610, 8391)",9424.0
"(14271, 5610, 30306)",16729.0
"(14271, 5610, 135084)",51655.0
"(14271, 5610, 175197)",65026.0
"(14271, 5610, 21022)",13634.333333333334
"(14271, 3971, 8463)",8901.666666666666
"(14271, 3971, 6160)",8134.0
"(14271, 3971, 7203)",8481.666666666666
"(14271, 3971, 10341)",9527.666666666666
"(14271, 3971, 10282)",9508.0
"(14271, 3971, 9950)",9397.333333333334
"(14271, 3971, 9425)",9222.333333333334
"(14271, 3971, 6839)",8360.333333333334
"(14271, 3971, 8391)",8877.666666666666
"(14271, 3971, 30306)",16182.666666666666
"(14271, 3971, 135084)",51108.666666666664
"(14271, 3971, 175197)",64479.666666666664
"(14271, 3971, 21022)",13088.0
"(14271, 8463, 6160)",9631.333333333334
"(14271, 8463, 7203)",9979.0
"(14271, 8463, 10341)",11025.0
"(14271, 8463, 10282)",11005.333333333334
"(14271, 8463, 9950)",10894.666666666666
"(14271, 8463, 9425)",10719.666666666666
"(14271, 8463, 6839)",9857.666666666666
"(14271, 8463, 8391)",10375.0
"(14271, 8463, 30306)",17680.0
"(14271, 8463, 135084)",52606.0
"(14271, 8463, 175197)",65977.0
"(14271, 8463, 21022)",14585.333333333334
"(14271, 6160, 7203)",9211.333333333334
"(14271, 6160, 10341)",10257.333333333334
"(14271, 6160, 10282)",10237.666666666666
"(14271, 6160, 9950)",10127.0
"(14271, 6160, 9425)",9952.0
"(14271, 6160, 6839)",9090.0
"(14271, 6160, 8391)",9607.333333333334
"(14271, 6160, 30306)",16912.333333333332
"(14271, 6160, 135084)",51838.333333333336
"(14271, 6160, 175197)",65209.333333333336
"(14271, 6160, 21022)",13817.666666666666
"(14271, 7203, 10341)",10605.0
"(14271, 7203, 10282)",10585.333333333334
"(14271, 7203, 9950)",10474.666666666666
"(14271, 7203, 9425)",10299.666666666666
"(14271, 7203, 6839)",9437.666666666666
"(14271, 7203, 8391)",9955.0
"(14271, 7203, 30306)",17260.0
"(14271, 7203, 135084)",52186.0
"(14271, 7203, 175197)",65557.0
"(14271, 7203, 21022)",14165.333333333334
"(14271, 10341, 10282)",11631.333333333334
"(14271, 10341, 9950)",11520.666666666666
"(14271, 10341, 9425)",11345.666666666666
"(14271, 10341, 6839)",10483.666666666666
"(14271, 10341, 8391)",11001.0
"(14271, 10341, 30306)",18306.0
"(14271, 10341, 135084)",53232.0
"(14271, 10341, 175197)",66603.0
"(14271, 10341, 21022)",15211.333333333334
"(14271, 10282, 9950)",11501.0
"(14271, 10282, 9425)",11326.0
"(14271, 10282, 6839)",10464.0
"(14271, 10282, 8391)",10981.333333333334
"(14271, 10282, 30306)",18286.333333333332
"(14271, 10282, 135084)",53212.333333333336
"(14271, 10282, 175197)",66583.33333333333
"(14271, 10282, 21022)",15191.666666666666
"(14271, 9950, 9425)",11215.333333333334
"(14271, 9950, 6839)",10353.333333333334
"(14271, 9950, 8391)",10870.666666666666
"(14271, 9950, 30306)",18175.666666666668
"(14271, 9950, 135084)",53101.666666666664
"(14271, 9950, 175197)",66472.66666666667
"(14271, 9950, 21022)",15081.0
"(14271, 9425, 6839)",10178.333333333334
"(14271, 9425, 8391)",10695.666666666666
"(14271, 9425, 30306)",18000.666666666668
"(14271, 9425, 135084)",52926.666666666664
"(14271, 9425, 175197)",66297.66666666667
"(14271, 9425, 21022)",14906.0
"(14271, 6839, 8391)",9833.666666666666
"(14271, 6839, 30306)",17138.666666666668
"(14271, 6839, 135084)",52064.666666666664
"(14271, 6839, 175197)",65435.666666666664
"(14271, 6839, 21022)",14044.0
"(14271, 8391, 30306)",17656.0
"(14271, 8391, 135084)",52582.0
"(14271, 8391, 175197)",65953.0
"(14271, 8391, 21022)",14561.333333333334
"(14271, 30306, 135084)",59887.0
"(14271, 30306, 175197)",73258.0
"(14271, 30306, 21022)",21866.333333333332
"(14271, 135084, 175197)",108184.0
"(14271, 135084, 21022)",56792.333333333336
"(14271, 175197, 21022)",70163.33333333333
"(9896, 10659, 7452)",9335.666666666666
"(9896, 10659, 6358)",8971.0
"(9896, 10659, 6045)",8866.666666666666
"(9896, 10659, 1600)",7385.0
"(9896, 10659, 3694)",8083.0
"(9896, 10659, 3379)",7978.0
"(9896, 10659, 4673)",8409.333333333334
"(9896, 10659, 5610)",8721.666666666666
"(9896, 10659, 3971)",8175.333333333333
"(9896, 10659, 8463)",9672.666666666666
"(9896, 10659, 6160)",8905.0
"(9896, 10659, 7203)",9252.666666666666
"(9896, 10659, 10341)",10298.666666666666
"(9896, 10659, 10282)",10279.0
"(9896, 10659, 9950)",10168.333333333334
"(9896, 10659, 9425)",9993.333333333334
"(9896, 10659, 6839)",9131.333333333334
"(9896, 10659, 8391)",9648.666666666666
"(9896, 10659, 30306)",16953.666666666668
"(9896, 10659, 135084)",51879.666666666664
"(9896, 10659, 175197)",65250.666666666664
"(9896, 10659, 21022)",13859.0
"(9896, 7452, 6358)",7902.0
"(9896, 7452, 6045)",7797.666666666667
"(9896, 7452, 1600)",6316.0
"(9896, 7452, 3694)",7014.0
"(9896, 7452, 3379)",6909.0
"(9896, 7452, 4673)",7340.333333333333
"(9896, 7452, 5610)",7652.666666666667
"(9896, 7452, 3971)",7106.333333333333
"(9896, 7452, 8463)",8603.666666666666
"(9896, 7452, 6160)",7836.0
"(9896, 7452, 7203)",8183.666666666667
"(9896, 7452, 10341)",9229.666666666666
"(9896, 7452, 10282)",9210.0
"(9896, 7452, 9950)",9099.333333333334
"(9896, 7452, 9425)",8924.333333333334
"(9896, 7452, 6839)",8062.333333333333
"(9896, 7452, 8391)",8579.666666666666
"(9896, 7452, 30306)",15884.666666666666
"(9896, 7452, 135084)",50810.666666666664
"(9896, 7452, 175197)",64181.666666666664
"(9896, 7452, 21022)",12790.0
"(9896, 6358, 6045)",7433.0
"(9896, 6358, 1600)",5951.333333333333
"(9896, 6358, 3694)",6649.333333333333
"(9896, 6358, 3379)",6544.333333333333
"(9896, 6358, 4673)",6975.666666666667
"(9896, 6358, 5610)",7288.0
"(9896, 6358, 3971)",6741.666666666667
"(9896, 6358, 8463)",8239.0
"(9896, 6358, 6160)",7471.333333333333
"(9896, 6358, 7203)",7819.0
"(9896, 6358, 10341)",8865.0
"(9896, 6358, 10282)",8845.333333333334
"(9896, 6358, 9950)",8734.666666666666
"(9896, 6358, 9425)",8559.666666666666
"(9896, 6358, 6839)",7697.666666666667
"(9896, 6358, 8391)",8215.0
"(9896, 6358, 30306)",15520.0
"(9896, 6358, 135084)",50446.0
"(9896, 6358, 175197)",63817.0
"(9896, 6358, 21022)",12425.333333333334
"(9896, 6045, 1600)",5847.0
"(9896, 6045, 3694)",6545.0
"(9896, 6045, 3379)",6440.0
"(9896, 6045, 4673)",6871.333333333333
"(9896, 6045, 5610)",7183.666666666667
"(9896, 6045, 3971)",6637.333333333333
"(9896, 6045, 8463)",8134.666666666667
"(9896, 6045, 6160)",7367.0
"(9896, 6045, 7203)",7714.666666666667
"(9896, 6045, 10341)",8760.666666666666
"(9896, 6045, 10282)",8741.0
"(9896, 6045, 9950)",8630.333333333334
"(9896, 6045, 9425)",8455.333333333334
"(9896, 6045, 6839)",7593.333333333333
"(9896, 6045, 8391)",8110.666666666667
"(9896, 6045, 30306)",15415.666666666666
"(9896, 6045, 135084)",50341.666666666664
"(9896, 6045, 175197)",63712.666666666664
"(9896, 6045, 21022)",12321.0
"(9896, 1600, 3694)",5063.333333333333
"(9896, 1600, 3379)",4958.333333333333
"(9896, 1600, 4673)",5389.666666666667
"(9896, 1600, 5610)",5702.0
"(9896, 1600, 3971)",5155.666666666667
"(9896, 1600, 8463)",6653.0
"(9896, 1600, 6160)",5885.333333333333
"(9896, 1600, 7203)",6233.0
"(9896, 1600, 10341)",7279.0
"(9896, 1600, 10282)",7259.333333333333
"(9896, 1600, 9950)",7148.666666666667
"(9896, 1600, 9425)",6973.666666666667
"(9896, 1600, 6839)",6111.666666666667
"(9896, 1600, 8391)",6629.0
"(9896, 1600, 30306)",13934.0
"(9896, 1600, 135084)",48860.0
"(9896, 1600, 175197)",62231.0
"(9896, 1600, 21022)",10839.333333333334
"(9896, 3694, 3379)",5656.333333333333
"(9896, 3694, 4673)",6087.666666666667
"(9896, 3694, 5610)",6400.0
"(9896, 3694, 3971)",5853.666666666667
"(9896, 3694, 8463)",7351.0
"(9896, 3694, 6160)",6583.333333333333
"(9896, 3694, 7203)",6931.0
"(9896, 3694, 10341)",7977.0
"(9896, 3694, 10282)",7957.333333333333
"(9896, 3694, 9950)",7846.666666666667
"(9896, 3694, 9425)",7671.666666666667
"(9896, 3694, 6839)",6809.666666666667
"(9896, 3694, 8391)",7327.0
"(9896, 3694, 30306)",14632.0
"(9896, 3694, 135084)",49558.0
"(9896, 3694, 175197)",62929.0
"(9896, 3694, 21022)",11537.333333333334
"(9896, 3379, 4673)",5982.666666666667
"(9896, 3379, 5610)",6295.0
"(9896, 3379, 3971)",5748.666666666667
"(9896, 3379, 8463)",7246.0
"(9896, 3379, 6160)",6478.333333333333
"(9896, 3379, 7203)",6826.0
"(9896, 3379, 10341)",7872.0
"(9896, 3379, 10282)",7852.333333333333
"(9896, 3379, 9950)",7741.666666666667
"(9896, 3379, 9425)",7566.666666666667
"(9896, 3379, 6839)",6704.666666666667
"(9896, 3379, 8391)",7222.0
"(9896, 3379, 30306)",14527.0
"(9896, 3379, 135084)",49453.0
"(9896, 3379, 175197)",62824.0
"(9896, 3379, 21022)",11432.333333333334
"(9896, 4673, 5610)",6726.333333333333
"(9896, 4673, 3971)",6180.0
"(9896, 4673, 8463)",7677.333333333333
"(9896, 4673, 6160)",6909.666666666667
"(9896, 4673, 7203)",7257.333333333333
"(9896, 4673, 10341)",8303.333333333334
"(9896, 4673, 10282)",8283.666666666666
"(9896, 4673, 9950)",8173.0
"(9896, 4673, 9425)",7998.0
"(9896, 4673, 6839)",7136.0
"(9896, 4673, 8391)",7653.333333333333
"(9896, 4673, 30306)",14958.333333333334
"(9896, 4673, 135084)",49884.333333333336
"(9896, 4673, 175197)",63255.333333333336
"(9896, 4673, 21022)",11863.666666666666
